review_id,product_name,review_posted_date,review_header,review_comment_count,review_text,review_rating,review_author 
2793,,26 Jan 2018,Hair still thinning,,"I've seen no change in my hair loss. Not breakage, but very bad shedding and loss. I was hoping to see a change. I'm a 45 year old woman that has always had thick hair. Could be hormonal... A little disappointed though. Last thing I want to do is start wearing wigs, to cover up my thinning hair.",2.0 ,
2794,,26 Jan 2018,Five Stars,,got it in time. works perfect,5.0 ,
2795,,26 Jan 2018,Five Stars,,works well,5.0 ,
2796,,25 Jan 2018,Expensive disappointment.,,"There was an initial reduction in the amount of hair falling, however, by the sixth month hair loss continued unchecked. Absolutely no regrowth of hair. Expensive disappointment.",2.0 ,
2797,,25 Jan 2018,Five Stars,,Great stuff - keeps my hair growing and seems to be healthier.,5.0 ,
2798,,25 Jan 2018,Thicker hair!,,My hair is definitely thicker when using this product.,5.0 ,
2799,,24 Jan 2018,It’s not real,,"I always buy this product all of the time but not from this seller. I bought two sets and it is nothing like the original. The pill is thinner, lighter, and smells different. My hair is falling out all over again. Do not buy this.",1.0 ,
2800,,24 Jan 2018,Its really helping me,,"My hair is growing really fast even in bold spots and i Have less hair falling out., I take this product once a day with BioSil Hair, Skin Nail Natural Nurishment and I also Add another pill of Biotin. I see great result in 3 weeks so Im going to keep usting it. I will Update at the end of finish product and my next reordering of it.",5.0 ,
2801,,24 Jan 2018,Four Stars,,good.,4.0 ,
2802,,23 Jan 2018,"Buyer beware,",,Buyer beware. Actual product varies from product purchased directly from the manufacturer.,1.0 ,
2803,,23 Jan 2018,Five Stars,,"This stuff really works, but it aggravates my cystic acne",5.0 ,
2804,,23 Jan 2018,Really helps if you have alopecia,,"PRO: It works for alopecia areata I had alopecia on over 50% of my scalp, eyebrows, and eyelashes. I've been through it all: steroid injections, creams, acupuncture, etc. - nothing really worked for me. My acupuncturist suggested taking Viviscal in conjunction with treatment from my dermatologist (I'm doing laser treatment with an excimer machine). After 1 month, I started growing some spots of hair. It's been over 6 months now and my eyebrows have grown back, my eyelashes are no longer falling out, and the hair on my scalp is starting to fill back in. I do believe it was a combination of the laser and the viviscal. The Viviscal kept my hair strong and expedited the growth process, while the laser targeted the antibodies from attacking the hair follicle. If you're just noticing some spots, I HIGHLY recommend this product. CON: Increased unwanted hair on chin and upper lip.",5.0 ,
2805,,22 Jan 2018,One Star,,I would not recommend this product.,1.0 ,
2806,,22 Jan 2018,Helps stop hair loss.,,"I had hair loss for about 5 months before starting to take these; lost about 30-50% of my hair due to stress/shock. (I'm 38.) Along with MSM vitamin tablets and evening primrose oil, I take one of these Viviscal tablets per day. They're slim and super easy to swallow. It seems to have stopped my hair loss completely and it happened within just a few weeks of taking these. Now hopefully I'll be able to start growing it all back. I'd recommend taking these supplements along with the other two (MSM and evening primrose oil), since this trio combo seemed to work for me. I hope it works for someone else too.",5.0 ,
2807,,21 Jan 2018,One Star,,Do not buy this product. It’s not the real one.,1.0 ,
2808,,20 Jan 2018,"Hair loss in regards to vitamin deficiencies, hormonal issues and stress.",,"I have tried several other hair vitamins and read a lot of reviews. This is my first review on amazon. I think this product is essential to hair care. I have a couple vitamin deficiencies, pcos, and a stressful job. I felt like this helped slow my hair loss after only a few weeks. The marine complex maybe? Nioxin vitamins, which I loved, also had a similar marine formula. I'm trying the extra strength (for thinning hair) next. this one was the maximum strength (For normal hair). I just ordered a 60 day supply of extra strength.",4.0 ,
2809,,19 Jan 2018,Worth a try.,,"I started taking Viviscal on Sept. 1st, 2017 (1 in am & 1 in PM). After a little more than 8 wks, I definitely noticed a difference in strength and fullness. However, a few weeks later my hair became brittle and started breaking. On Jan 1st, 2018 I cut the dose to one a day. I hope this will solve the brittleness. While this was my body's reaction, it may not be yours & would recommend you give it a try.",4.0 ,
2810,,17 Jan 2018,Good,,Good,5.0 ,
2811,,17 Jan 2018,but I like to think I DID notice a difference with growth/thickness,,"I’m not sure if I took them long enough to notice a huge difference, but I like to think I DID notice a difference with growth/thickness.",4.0 ,
2812,,16 Jan 2018,eh,,Havent seen much growth yet but we will see,3.0 ,
2813,,13 Jan 2018,Won’t recommend.,,Completely useless it didn’t help with maintains or thickening my hair. Waste of money.,1.0 ,
2814,,13 Jan 2018,Five Stars,,They work!,5.0 ,
2815,,13 Jan 2018,It really works!!,,"I've been trying to grow my hair out forever. Ever since I started drinking in my early 20's my hair has gotten brittle and thinned on the top. Use this as preventative!! I tried sugar bear--didn't work--biotin--didn't work--nature valley hair skin and nails--Nope. But this, I swear by this product. In a little less than four weeks my hair has grown thicker and longer! Photo on the left right after hair cut and photo on the right 3.6 weeks later!! Five starts awesome!!!!",5.0 ,
2816,,12 Jan 2018,Made my hair fall out,,And that’s the only change I saw,1.0 ,
2817,,11 Jan 2018,Despite the great reviews on this product,,"Despite the great reviews on this product, it did not work for me at all. To be fair, it may have been because I am anemic. Having said this, I still give it 3 starts because it does thicken your hair.",3.0 ,
2818,,11 Jan 2018,Three Stars,,Don’t know if it worked cause it made me nauseous. I tried taking with food and different times.,3.0 ,
2819,,11 Jan 2018,Five Stars,,Amazing!!!,5.0 ,
2820,,09 Jan 2018,but have not taken long enough to determine if better hair growth,,"thinning of hair slowed, but have not taken long enough to determine if better hair growth.",3.0 ,
2821,,09 Jan 2018,"I used the whole pack and got no results,",,"I used the whole pack and got no results, I think I have deeper health issues than pills can help",1.0 ,
2822,,09 Jan 2018,I’ve been taking it for about 7 years now and my hair grows like a weed,,"My hair started thinning in my early 30’s. By the time I was 40 I wore baseball hats most days because my hair was so thin and could do nothing with it. It was coming out by the handfuls and no Dr could give me a reason for it. My last ditch effort was to try this and as God as my witness my hair completely stopped falling out within 3 weeks and I immediately started seeing new growth. Is it back to its former density? No, but a lot has grown back and my hair is so soft and shiny now. I’ve been taking it for about 7 years now and my hair grows like a weed. I highly recommend and yes, this is a real review by a real user.",5.0 ,
2823,,09 Jan 2018,Five Stars,,It’s going my hair...,5.0 ,
2824,,08 Jan 2018,hair was worse than ever taking this,,"Awful, hair was worse than ever taking this.",1.0 ,
2825,,08 Jan 2018,My dermatologist recommended this product to treat a case of telogen effluvium,,My dermatologist recommended this product to treat a case of telogen effluvium. Biotin and multivitamins hadn't worked well. In a matter of a few days the hair shedding stopped. The new hair growth came in thicker and stronger than ever before.,5.0 ,
2826,,07 Jan 2018,It works! Got my confidence and my hair back.,,"From high stress last year, my hair started thinning at my hairline and at the crown of my head. I was at a loss, and then a friend recommended Viviscal. He started balding and it reversed the process - and his hair looks great. 3 months of diligent use later, I am so relieved to say that my hair grew back and it's shinier and healthier than before. Better than I could have hoped for. Thank you Viviscal! I should add I tried Biotin and other hair supplements while I was searching for a remedy, and none of them worked for me. I was desperate and researching hair doctors in my area - I'm so glad I shared my struggle with my friend and he recommended this product!",5.0 ,
2827,,07 Jan 2018,Found out too late reviews are fake,,"I regret purchasing and religiously taking these for 7 months. The taste is terrible, not simply bad, but gag inducing, my body saying ""don't put this in your mouth,"" type of bad. I kept taking because the review claimed it's working- but then I checked fakespot.com and realized the positive reviews (especially with photos) are fake.",1.0 ,
2828,,07 Jan 2018,One Star,,Made my hair fall out,1.0 ,
2829,,06 Jan 2018,I needed to repair my hair after 5 years of ...,,"I needed to repair my hair after 5 years of hair extensions and after 4 months I haven't noticed a dramatic length increase but I have noticed a dramatic improvement in thickness. I wasn't going to post a review, but then this weekend my hairdresser knew I was taking some sort of vitamin because she saw a huge difference in my hair. Will continue to use this!",5.0 ,
